SEXO;IDADE;GERAÇÃO;RENDA;CLASSEECONOMICA;UF;AREARISCO;FLAG_DE_SOCIO;FLAG_DE_VEICULO;FLAG_DE_BOLSAFAMILIA;FLAG_DE_APOSENTADOS;FLAG_DE_OBITO;FLAG_DE_IMOVEL;EMPREGO_FORMAL;SCORE;SCORE_FAIXA;PERSONADECREDITO;SCORE_DIGITAL;ACORDO
F;28;GEN Y;1.000 ATÉ 2.000;D;PE;0;0;0;0;0;0;0;1;467;RISCO MÉDIO;QUEM SOU EU;Digital ++;0
M;24;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;752;RISCO MUITO BAIXO;O BEM AMADO;Digital +;0
M;35;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;166;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
F;66;BABY_BOOMER;1.000 ATÉ 2.000;D;MS;0;0;0;0;0;0;0;0;643;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;72;BABY_BOOMER;19.001 ATÉ 20.000;A;SP;0;1;1;0;1;0;1;0;979;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;1
F;36;GEN Y;9.001 ATÉ 10.000;B;RJ;1;0;0;0;0;1;0;1;240;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;0
I;72;BABY_BOOMER;3.001 ATÉ 4.000;C;MS;0;1;0;0;0;0;0;0;901;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
F;18;GEN Z;NULL;X;NULL;0;0;0;0;0;0;0;0;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital + -;1
F;53;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;1;0;0;0;1;355;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;20;GEN Z;ATÉ 1.000;E;RJ;0;0;0;0;1;0;0;0;592;RISCO BAIXO;SEMPRE PRESENTE;Digital +;0
F;25;GEN Z;1.000 ATÉ 2.000;D;PR;0;0;0;0;0;0;0;1;364;RISCO MÉDIO;QUEM SOU EU;Digital +;0
F;32;GEN Y;2.001 ATÉ 3.000;D;MG;0;0;0;0;0;0;0;1;425;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;22;GEN Z;1.000 ATÉ 2.000;D;NULL;0;1;0;0;0;0;0;0;293;RISCO ALTO;PAGO QUANDO PUDER;Digital +;0
F;58;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;866;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
F;35;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;416;RISCO MÉDIO;QUEM SOU EU;Digital +;0
M;63;BABY_BOOMER;1.000 ATÉ 2.000;D;PI;0;0;0;0;0;0;0;0;739;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;38;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;474;RISCO MÉDIO;QUEM SOU EU;Digital + -;0
F;77;VETERANOS;2.001 ATÉ 3.000;D;RJ;0;0;0;0;1;0;0;1;670;RISCO BAIXO;SEMPRE PRESENTE;Digital --;0
M;77;VETERANOS;16.001 ATÉ 18.000;A;RJ;0;1;0;0;1;0;0;0;95;RISCO MUITO ALTO;FUJAM DE MIM;Digital -;0
F;27;GEN Z;ATÉ 1.000;E;NULL;0;0;0;1;0;0;0;0;544;RISCO BAIXO;SEMPRE PRESENTE;Digital -;0
F;29;GEN Y;1.000 ATÉ 2.000;D;MG;0;1;0;0;0;0;0;1;93;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;0
M;56;GEN X;1.000 ATÉ 2.000;D;SP;0;1;1;0;0;0;0;0;416;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;37;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;1;295;RISCO ALTO;PAGO QUANDO PUDER;Digital -;0
M;27;GEN Z;1.000 ATÉ 2.000;D;BA;0;0;0;0;0;0;0;1;375;RISCO MÉDIO;QUEM SOU EU;Digital ++;0
F;34;GEN Y;ATÉ 1.000;E;RJ;0;0;0;1;0;0;0;0;468;RISCO MÉDIO;QUEM SOU EU;Digital -;0
M;35;GEN Y;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;644;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
M;28;GEN Y;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;193;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
F;25;GEN Z;2.001 ATÉ 3.000;D;NULL;0;0;0;0;0;0;0;1;930;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;0
F;22;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;316;RISCO MÉDIO;QUEM SOU EU;Digital ++;0
M;18;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital + -;0
F;55;GEN X;3.001 ATÉ 4.000;C;SP;0;0;0;0;0;0;0;1;240;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
F;46;GEN X;ATÉ 1.000;E;RJ;0;0;0;0;0;0;0;1;551;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
M;19;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital + -;0
M;30;GEN Y;ATÉ 1.000;E;MG;0;0;0;0;0;0;0;1;740;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;0
F;52;GEN X;ATÉ 1.000;E;SP;0;0;1;1;0;0;0;0;227;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
F;65;BABY_BOOMER;10.001 ATÉ 11.000;B;SP;0;1;1;0;0;0;0;0;834;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
F;29;GEN Y;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;1;54;RISCO MUITO ALTO;FUJAM DE MIM;Digital + -;0
F;76;VETERANOS;4.001 ATÉ 5.000;C;RJ;0;0;0;0;0;0;0;0;849;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
F;34;GEN Y;ATÉ 1.000;E;RJ;0;1;0;1;0;0;0;0;493;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;55;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;648;RISCO BAIXO;SEMPRE PRESENTE;Digital --;0
M;25;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;1;0;0;1;412;RISCO MÉDIO;QUEM SOU EU;Digital +;0
M;35;GEN Y;2.001 ATÉ 3.000;D;RJ;0;0;0;0;0;0;0;1;69;RISCO MUITO ALTO;FUJAM DE MIM;Digital -;1
F;52;GEN X;1.000 ATÉ 2.000;D;SP;0;1;1;0;0;0;0;0;328;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;29;GEN Y;ATÉ 1.000;E;MG;0;1;0;0;0;0;0;1;52;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;0
M;53;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;827;RISCO MUITO BAIXO;O BEM AMADO;Digital --;0
M;21;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;314;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;34;GEN Y;1.000 ATÉ 2.000;D;RJ;0;1;0;0;0;0;0;1;567;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;0
M;53;GEN X;3.001 ATÉ 4.000;C;SP;0;0;1;0;0;0;0;1;609;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;50;GEN X;2.001 ATÉ 3.000;D;SP;0;0;1;0;0;0;0;1;118;RISCO MUITO ALTO;FUJAM DE MIM;Digital + -;0
M;65;BABY_BOOMER;5.001 ATÉ 6.000;B;DF;1;1;0;0;0;0;0;0;205;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;0
M;30;GEN Y;5.001 ATÉ 6.000;B;PR;0;1;0;0;0;0;0;0;928;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;0
F;28;GEN Y;ATÉ 1.000;E;MG;0;0;0;0;0;0;0;1;549;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
F;58;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;624;RISCO BAIXO;SEMPRE PRESENTE;Digital --;0
F;64;BABY_BOOMER;1.000 ATÉ 2.000;D;CE;0;0;0;0;1;0;0;1;755;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;27;GEN Z;ATÉ 1.000;E;NULL;0;0;0;1;0;0;0;0;321;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;33;GEN Y;1.000 ATÉ 2.000;D;RJ;0;1;0;0;0;0;0;1;460;RISCO MÉDIO;QUEM SOU EU;Digital + -;0
F;73;BABY_BOOMER;2.001 ATÉ 3.000;D;RJ;0;0;0;0;1;0;0;1;227;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;63;BABY_BOOMER;3.001 ATÉ 4.000;C;AM;0;0;0;0;1;0;0;1;108;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;0
F;30;GEN Y;1.000 ATÉ 2.000;D;MG;0;1;0;0;0;0;0;1;251;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;1
M;22;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;548;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;0
M;75;BABY_BOOMER;ATÉ 1.000;E;PR;0;0;0;0;1;0;0;0;493;RISCO MÉDIO;QUEM SOU EU;Digital --;0
F;47;GEN X;ATÉ 1.000;E;RJ;0;0;0;0;0;0;0;0;126;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
F;57;GEN X;8.001 ATÉ 9.000;B;SP;0;0;1;0;0;0;1;0;554;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;45;GEN X;ATÉ 1.000;E;RJ;0;0;0;1;0;0;0;0;573;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;77;VETERANOS;2.001 ATÉ 3.000;D;MG;0;0;0;0;1;0;0;0;212;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;35;GEN Y;2.001 ATÉ 3.000;D;RJ;0;1;0;0;0;0;0;0;252;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
M;25;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;0;423;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;29;GEN Y;ATÉ 1.000;E;PE;0;1;0;0;0;0;0;0;136;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;1
M;51;GEN X;5.001 ATÉ 6.000;B;SP;0;1;1;0;0;0;0;1;22;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;1
